TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
HomingPierceReady,HomingPierceReady,0

,96,31,48,0,96,31,0.100000
,96,31,144,0,96,31,0.100000
,96,31,240,0,96,31,0.100000
,96,31,336,0,96,31,0.100000
,96,31,432,0,96,31,0.100000
,96,31,528,0,96,31,0.100000
,96,31,624,0,96,31,0.100000
,96,31,720,0,96,31,0.100000
,96,31,816,0,96,31,0.100000
,96,31,912,0,96,31,0.100000
,96,31,1008,0,96,31,0.100000
,96,31,1104,0,96,31,0.100000
,96,31,1200,0,96,31,0.100000
,96,31,1296,0,96,31,0.100000
,96,31,1392,0,96,31,0.100000
,96,31,1488,0,96,31,0.100000
,96,31,1584,0,96,31,0.100000
,96,31,1680,0,96,31,0.100000
,96,31,1776,0,96,31,0.100000
,96,31,1872,0,96,31,0.100000
,96,31,1968,0,96,31,0.100000
