TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
YggdrasilGrogy,yggdrasilGrogy,0

,200,100,0,0,200,100,0.100000
,200,100,200,0,200,100,0.100000
,200,100,400,0,200,100,0.100000
,200,100,600,0,200,100,0.100000
,200,100,800,0,200,100,0.100000
,200,100,1000,0,200,100,0.100000
,200,100,1200,0,200,100,0.100000
,200,100,1400,0,200,100,0.100000
,200,100,1600,0,200,100,0.100000
,200,100,1800,0,200,100,0.100000
,200,100,2000,0,200,100,0.100000
,200,100,2200,0,200,100,0.100000
,200,100,2400,0,200,100,0.100000
,200,100,2600,0,200,100,0.100000
,200,100,2800,0,200,100,0.100000
,200,100,3000,0,200,100,0.100000
,200,100,3200,0,200,100,0.100000
,200,100,3400,0,200,100,0.100000
,200,100,3600,0,200,100,0.100000
,200,100,3800,0,200,100,0.100000
,200,100,4000,0,200,100,0.100000
,200,100,4200,0,200,100,0.100000
,200,100,4400,0,200,100,0.100000
,200,100,4600,0,200,100,0.100000
,200,100,4800,0,200,100,0.100000
,200,100,5000,0,200,100,0.100000
,200,100,5200,0,200,100,0.100000
,200,100,5400,0,200,100,0.100000
,200,100,5600,0,200,100,0.100000
,200,100,5800,0,200,100,0.100000
,200,100,6000,0,200,100,0.100000
,200,100,6200,0,200,100,0.100000
,200,100,6400,0,200,100,0.100000
,200,100,6600,0,200,100,0.100000
,200,100,6800,0,200,100,0.100000
,200,100,7000,0,200,100,0.100000
,200,100,7200,0,200,100,0.100000
,200,100,7400,0,200,100,0.100000
