TEXTUREID,CellCountX,CellCountY,CellSizeX,CellSizeY,TEXTURESIZEX,TEXTURESIZY,PositionX,PositionY,ScaleX,ScaleY,Rotation,ORIGINPRESET
Stage1TileMap,50,15,64,64,32,32,-388,898,1,1,0,4

CELLTEXCOORDX,CELLTEXCOORDY
0,0,255,255,255,255
32,0,255,255,255,255
32,32,255,255,255,255
0,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
64,0,255,255,255,255
96,0,255,255,255,255
96,32,255,255,255,255
64,32,255,255,255,255
32,0,255,255,255,255
64,0,255,255,255,255
64,32,255,255,255,255
32,32,255,255,255,255
96,0,255,255,255,255
128,0,255,255,255,255
128,32,255,255,255,255
96,32,255,255,255,255
0,32,255,255,255,255
32,32,255,255,255,255
32,64,255,255,255,255
0,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
64,64,255,255,255,255
32,64,255,255,255,255
32,32,255,255,255,255
64,32,255,255,255,255
