TEXTUREID,CellCountX,CellCountY,CellSizeX,CellSizeY,TEXTURESIZEX,TEXTURESIZY,PositionX,PositionY,ScaleX,ScaleY,Rotation,ORIGINPRESET
tiles,30,20,64,64,16,16,3840,-512,1,1,0,4

CELLTEXCOORDX,CELLTEXCOORDY
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
32,80,255,255,255,255
48,80,255,255,255,255
48,96,255,255,255,255
32,96,255,255,255,255
