TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
ChargingTrail,P2ChargingTrail,0

,128,129,0,0,128,129,0.100000
,128,129,128,0,128,129,0.100000
,128,129,256,0,128,129,0.100000
,128,129,384,0,128,129,0.100000
,128,129,512,0,128,129,0.100000
,128,129,640,0,128,129,0.100000
,128,129,768,0,128,129,0.100000
,128,129,896,0,128,129,0.100000
,128,129,1024,0,128,129,0.100000
,128,129,1152,0,128,129,0.100000
,128,129,1280,0,128,129,0.100000
,128,129,1408,0,128,129,0.100000
,128,129,1536,0,128,129,0.100000
,128,129,1664,0,128,129,0.100000
,128,129,1792,0,128,129,0.100000
,128,129,1920,0,128,129,0.100000
,128,129,2048,0,128,129,0.100000
,128,129,2176,0,128,129,0.100000
,128,129,2304,0,128,129,0.100000
,128,129,2432,0,128,129,0.100000
,128,129,2560,0,128,129,0.100000
,128,129,2688,0,128,129,0.100000
,128,129,2816,0,128,129,0.100000
,128,129,2944,0,128,129,0.100000
,128,129,3072,0,128,129,0.100000
,128,129,3200,0,128,129,0.100000
,128,129,3328,0,128,129,0.100000
,128,129,3456,0,128,129,0.100000
,128,129,3584,0,128,129,0.100000
,128,129,3712,0,128,129,0.100000
,128,129,3840,0,128,129,0.100000
,128,129,3968,0,128,129,0.100000
,128,129,4096,0,128,129,0.100000
,128,129,4224,0,128,129,0.100000
,128,129,4352,0,128,129,0.100000
,128,129,4480,0,128,129,0.100000
,128,129,4608,0,128,129,0.100000
,128,129,4736,0,128,129,0.100000
,128,129,4864,0,128,129,0.100000
,128,129,4992,0,128,129,0.100000
,128,129,5120,0,128,129,0.100000
,128,129,5248,0,128,129,0.100000
,128,129,5376,0,128,129,0.100000
,128,129,5504,0,128,129,0.100000
,128,129,5632,0,128,129,0.100000
,128,129,5760,0,128,129,0.100000
,128,129,5888,0,128,129,0.100000
,128,129,6016,0,128,129,0.100000
