TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
P2EnergyCorpsStartImpact,P2EnergyCorpsStartImpact,0

,128,127,0,0,128,127,0.100000
,128,127,128,0,128,127,0.100000
,128,127,256,0,128,127,0.100000
,128,127,384,0,128,127,0.100000
,128,127,512,0,128,127,0.100000
,128,127,640,0,128,127,0.100000
,128,127,768,0,128,127,0.100000
,128,127,896,0,128,127,0.100000
,128,127,1024,0,128,127,0.100000
,128,127,1152,0,128,127,0.100000
,128,127,1280,0,128,127,0.100000
,128,127,1408,0,128,127,0.100000
,128,127,1536,0,128,127,0.100000
,128,127,1664,0,128,127,0.100000
,128,127,1792,0,128,127,0.100000
,128,127,1920,0,128,127,0.100000
,128,127,2048,0,128,127,0.100000
,128,127,2176,0,128,127,0.100000
,128,127,2304,0,128,127,0.100000
,128,127,2432,0,128,127,0.100000
