TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
P2EnergyCorpsProjectileEmerge,P2EnergyCorpsProjectileEmerge,0

,128,108,0,0,128,129,0.100000
,128,108,128,0,128,129,0.100000
,128,108,256,0,128,129,0.100000
,128,108,384,0,128,129,0.100000
,128,108,512,0,128,129,0.100000
,128,108,640,0,128,129,0.100000
,128,108,768,0,128,129,0.100000
,128,108,896,0,128,129,0.100000
,128,108,1024,0,128,129,0.100000
,128,108,1152,0,128,129,0.100000
,128,108,1280,0,128,129,0.100000
,128,108,1408,0,128,129,0.100000
,128,108,1536,0,128,129,0.100000
,128,108,1664,0,128,129,0.100000
,128,108,1792,0,128,129,0.100000
,128,108,1920,0,128,129,0.100000
,128,108,2048,0,128,129,0.100000
,128,108,2176,0,128,129,0.100000
,128,108,2304,0,128,129,0.100000
,128,108,2432,0,128,129,0.100000
,128,108,2560,0,128,129,0.100000
,128,108,2688,0,128,129,0.100000
,128,108,2816,0,128,129,0.100000
,128,108,2944,0,128,129,0.100000
,128,108,3072,0,128,129,0.100000
