TEXTUREID,ANIMAIONID,REPEAT(0: true, 1: false)
P2EnergyCorpsProjectile,P2EnergyCorpsProjectile,0

,128,114,0,0,128,114,0.100000
,128,114,128,0,128,114,0.100000
,128,114,256,0,128,114,0.100000
,128,114,384,0,128,114,0.100000
,128,114,512,0,128,114,0.100000
,128,114,640,0,128,114,0.100000
,128,114,768,0,128,114,0.100000
,128,114,896,0,128,114,0.100000
,128,114,1024,0,128,114,0.100000
,128,114,1152,0,128,114,0.100000
,128,114,1280,0,128,114,0.100000
,128,114,1408,0,128,114,0.100000
,128,114,1536,0,128,114,0.100000
,128,114,1664,0,128,114,0.100000
,128,114,1792,0,128,114,0.100000
,128,114,1920,0,128,114,0.100000
,128,114,2048,0,128,114,0.100000
,128,114,2176,0,128,114,0.100000
,128,114,2304,0,128,114,0.100000
,128,114,2432,0,128,114,0.100000
,128,114,2560,0,128,114,0.100000
,128,114,2688,0,128,114,0.100000
,128,114,2816,0,128,114,0.100000
,128,114,2944,0,128,114,0.100000
,128,114,3072,0,128,114,0.100000
,128,114,3200,0,128,114,0.100000
,128,114,3328,0,128,114,0.100000
,128,114,3456,0,128,114,0.100000
,128,114,3584,0,128,114,0.100000
,128,114,3712,0,128,114,0.100000
,128,114,3840,0,128,114,0.100000
,128,114,3968,0,128,114,0.100000
,128,114,4096,0,128,114,0.100000
,128,114,4224,0,128,114,0.100000
,128,114,4352,0,128,114,0.100000
,128,114,4480,0,128,114,0.100000
,128,114,4608,0,128,114,0.100000
,128,114,4736,0,128,114,0.100000
,128,114,4864,0,128,114,0.100000
,128,114,4992,0,128,114,0.100000
,128,114,5120,0,128,114,0.100000
,128,114,5248,0,128,114,0.100000
,128,114,5376,0,128,114,0.100000
,128,114,5504,0,128,114,0.100000
,128,114,5632,0,128,114,0.100000
,128,114,5760,0,128,114,0.100000
,128,114,5888,0,128,114,0.100000
,128,114,6016,0,128,114,0.100000
,128,114,6144,0,128,114,0.100000
,128,114,6272,0,128,114,0.100000
,128,114,6400,0,128,114,0.100000
,128,114,6528,0,128,114,0.100000
